,c_a,unit,scp,station,linename,division,data,time,desc,entries,exits
2509,A016,R081,03-00-02,49 ST,NQRW,BMT,1/18/18,7:00:00,REGULAR,13689320,4202659
2510,A016,R081,03-00-02,49 ST,NQRW,BMT,1/18/18,11:00:00,REGULAR,13689669,4202987
2511,A016,R081,03-00-02,49 ST,NQRW,BMT,1/18/18,15:00:00,REGULAR,13690017,4203062
2512,A016,R081,03-00-02,49 ST,NQRW,BMT,1/18/18,19:00:00,REGULAR,13690860,4203135
2513,A016,R081,03-00-02,49 ST,NQRW,BMT,1/18/18,23:00:00,REGULAR,13691393,4203161
2514,A016,R081,03-00-02,49 ST,NQRW,BMT,1/19/18,3:00:00,REGULAR,13691515,4203170
2515,A016,R081,03-00-02,49 ST,NQRW,BMT,1/19/18,7:00:00,REGULAR,13691536,4203223
2516,A016,R081,03-00-02,49 ST,NQRW,BMT,1/19/18,11:00:00,REGULAR,13691878,4203503
2517,A016,R081,03-00-02,49 ST,NQRW,BMT,1/19/18,15:00:00,REGULAR,13692279,4203565
2518,A016,R081,03-00-02,49 ST,NQRW,BMT,1/19/18,19:00:00,REGULAR,13693182,4203625
2519,A016,R081,03-00-02,49 ST,NQRW,BMT,1/19/18,23:00:00,REGULAR,13693709,4203640
2520,A016,R081,3/6/00,49 ST,NQRW,BMT,1/13/18,3:00:00,REGULAR,1238544,461722
2521,A016,R081,3/6/00,49 ST,NQRW,BMT,1/13/18,7:00:00,REGULAR,1238544,461727
2522,A016,R081,3/6/00,49 ST,NQRW,BMT,1/13/18,11:00:00,REGULAR,1238568,461744
2523,A016,R081,3/6/00,49 ST,NQRW,BMT,1/13/18,15:00:00,REGULAR,1238588,461761
2524,A016,R081,3/6/00,49 ST,NQRW,BMT,1/13/18,19:00:00,REGULAR,1238689,461771
2525,A016,R081,3/6/00,49 ST,NQRW,BMT,1/13/18,23:00:00,REGULAR,1238734,461774
2526,A016,R081,3/6/00,49 ST,NQRW,BMT,1/14/18,3:00:00,REGULAR,1238747,461774
2527,A016,R081,3/6/00,49 ST,NQRW,BMT,1/14/18,7:00:00,REGULAR,1238749,461774
2528,A016,R081,3/6/00,49 ST,NQRW,BMT,1/14/18,11:00:00,REGULAR,1238757,461785
2529,A016,R081,3/6/00,49 ST,NQRW,BMT,1/14/18,15:00:00,REGULAR,1238793,461791
2530,A016,R081,3/6/00,49 ST,NQRW,BMT,1/14/18,19:00:00,REGULAR,1238853,461799
2531,A016,R081,3/6/00,49 ST,NQRW,BMT,1/14/18,23:00:00,REGULAR,1238897,461802
2532,A016,R081,3/6/00,49 ST,NQRW,BMT,1/15/18,3:00:00,REGULAR,1238902,461802
2533,A016,R081,3/6/00,49 ST,NQRW,BMT,1/15/18,7:00:00,REGULAR,1238903,461808
2534,A016,R081,3/6/00,49 ST,NQRW,BMT,1/15/18,11:00:00,REGULAR,1238908,461826
2535,A016,R081,3/6/00,49 ST,NQRW,BMT,1/15/18,15:00:00,REGULAR,1238921,461838
2536,A016,R081,3/6/00,49 ST,NQRW,BMT,1/15/18,19:00:00,REGULAR,1238943,461844
2537,A016,R081,3/6/00,49 ST,NQRW,BMT,1/15/18,23:00:00,REGULAR,1238955,461844
2538,A016,R081,3/6/00,49 ST,NQRW,BMT,1/16/18,3:00:00,REGULAR,1238962,461844
2539,A016,R081,3/6/00,49 ST,NQRW,BMT,1/16/18,7:00:00,REGULAR,1238962,461849
2540,A016,R081,3/6/00,49 ST,NQRW,BMT,1/16/18,11:00:00,REGULAR,1238994,461901
2541,A016,R081,3/6/00,49 ST,NQRW,BMT,1/16/18,15:00:00,REGULAR,1239012,461913
2542,A016,R081,3/6/00,49 ST,NQRW,BMT,1/16/18,19:00:00,REGULAR,1239054,461926
2543,A016,R081,3/6/00,49 ST,NQRW,BMT,1/16/18,23:00:00,REGULAR,1239064,461929
2544,A016,R081,3/6/00,49 ST,NQRW,BMT,1/17/18,3:00:00,REGULAR,1239066,461931
2545,A016,R081,3/6/00,49 ST,NQRW,BMT,1/17/18,7:00:00,REGULAR,1239066,461934
2546,A016,R081,3/6/00,49 ST,NQRW,BMT,1/17/18,11:00:00,REGULAR,1239082,461980
2547,A016,R081,3/6/00,49 ST,NQRW,BMT,1/17/18,15:00:00,REGULAR,1239098,461991
2548,A016,R081,3/6/00,49 ST,NQRW,BMT,1/17/18,19:00:00,REGULAR,1239146,462003
2549,A016,R081,3/6/00,49 ST,NQRW,BMT,1/17/18,23:00:00,REGULAR,1239173,462010
2550,A016,R081,3/6/00,49 ST,NQRW,BMT,1/18/18,3:00:00,REGULAR,1239177,462010
2551,A016,R081,3/6/00,49 ST,NQRW,BMT,1/18/18,7:00:00,REGULAR,1239178,462018
2552,A016,R081,3/6/00,49 ST,NQRW,BMT,1/18/18,11:00:00,REGULAR,1239196,462068
2553,A016,R081,3/6/00,49 ST,NQRW,BMT,1/18/18,15:00:00,REGULAR,1239203,462082
2554,A016,R081,3/6/00,49 ST,NQRW,BMT,1/18/18,19:00:00,REGULAR,1239258,462094
2555,A016,R081,3/6/00,49 ST,NQRW,BMT,1/18/18,23:00:00,REGULAR,1239277,462100
2556,A016,R081,3/6/00,49 ST,NQRW,BMT,1/19/18,3:00:00,REGULAR,1239286,462100
2557,A016,R081,3/6/00,49 ST,NQRW,BMT,1/19/18,7:00:00,REGULAR,1239289,462107
2558,A016,R081,3/6/00,49 ST,NQRW,BMT,1/19/18,11:00:00,REGULAR,1239315,462162
2559,A016,R081,3/6/00,49 ST,NQRW,BMT,1/19/18,15:00:00,REGULAR,1239334,462170
2560,A016,R081,3/6/00,49 ST,NQRW,BMT,1/19/18,19:00:00,REGULAR,1239389,462181
2561,A016,R081,3/6/00,49 ST,NQRW,BMT,1/19/18,23:00:00,REGULAR,1239411,462183
2562,A016,R081,3/6/01,49 ST,NQRW,BMT,1/13/18,3:00:00,REGULAR,67122736,20439
2563,A016,R081,3/6/01,49 ST,NQRW,BMT,1/13/18,7:00:00,REGULAR,67122737,20444
2564,A016,R081,3/6/01,49 ST,NQRW,BMT,1/13/18,11:00:00,REGULAR,67122754,20477
2565,A016,R081,3/6/01,49 ST,NQRW,BMT,1/13/18,15:00:00,REGULAR,67122781,20497
2566,A016,R081,3/6/01,49 ST,NQRW,BMT,1/13/18,19:00:00,REGULAR,67122816,20528
2567,A016,R081,3/6/01,49 ST,NQRW,BMT,1/13/18,23:00:00,REGULAR,67122844,20537
2568,A016,R081,3/6/01,49 ST,NQRW,BMT,1/14/18,3:00:00,REGULAR,67122851,20537
2569,A016,R081,3/6/01,49 ST,NQRW,BMT,1/14/18,7:00:00,REGULAR,67122851,20539
2570,A016,R081,3/6/01,49 ST,NQRW,BMT,1/14/18,11:00:00,REGULAR,67122852,20565
2571,A016,R081,3/6/01,49 ST,NQRW,BMT,1/14/18,15:00:00,REGULAR,67122862,20587
2572,A016,R081,3/6/01,49 ST,NQRW,BMT,1/14/18,19:00:00,REGULAR,67122891,20608
2573,A016,R081,3/6/01,49 ST,NQRW,BMT,1/14/18,23:00:00,REGULAR,67122922,20613
2574,A016,R081,3/6/01,49 ST,NQRW,BMT,1/15/18,3:00:00,REGULAR,67122923,20613
2575,A016,R081,3/6/01,49 ST,NQRW,BMT,1/15/18,7:00:00,REGULAR,67122925,20618
2576,A016,R081,3/6/01,49 ST,NQRW,BMT,1/15/18,11:00:00,REGULAR,67122931,20647
2577,A016,R081,3/6/01,49 ST,NQRW,BMT,1/15/18,15:00:00,REGULAR,67122944,20662
2578,A016,R081,3/6/01,49 ST,NQRW,BMT,1/15/18,19:00:00,REGULAR,67122955,20677
2579,A016,R081,3/6/01,49 ST,NQRW,BMT,1/15/18,23:00:00,REGULAR,67122960,20680
2580,A016,R081,3/6/01,49 ST,NQRW,BMT,1/16/18,3:00:00,REGULAR,67122964,20680
2581,A016,R081,3/6/01,49 ST,NQRW,BMT,1/16/18,7:00:00,REGULAR,67122965,20697
2582,A016,R081,3/6/01,49 ST,NQRW,BMT,1/16/18,11:00:00,REGULAR,67122974,20807
2583,A016,R081,3/6/01,49 ST,NQRW,BMT,1/16/18,15:00:00,REGULAR,67122981,20823
2584,A016,R081,3/6/01,49 ST,NQRW,BMT,1/16/18,19:00:00,REGULAR,67122995,20837
2585,A016,R081,3/6/01,49 ST,NQRW,BMT,1/16/18,23:00:00,REGULAR,67123003,20846
2586,A016,R081,3/6/01,49 ST,NQRW,BMT,1/17/18,3:00:00,REGULAR,67123003,20850
2587,A016,R081,3/6/01,49 ST,NQRW,BMT,1/17/18,7:00:00,REGULAR,67123004,20860
2588,A016,R081,3/6/01,49 ST,NQRW,BMT,1/17/18,11:00:00,REGULAR,67123010,20941
2589,A016,R081,3/6/01,49 ST,NQRW,BMT,1/17/18,15:00:00,REGULAR,67123021,20971
2590,A016,R081,3/6/01,49 ST,NQRW,BMT,1/17/18,19:00:00,REGULAR,67123040,20984
2591,A016,R081,3/6/01,49 ST,NQRW,BMT,1/17/18,23:00:00,REGULAR,67123055,20992
2592,A016,R081,3/6/01,49 ST,NQRW,BMT,1/18/18,3:00:00,REGULAR,67123056,20992
2593,A016,R081,3/6/01,49 ST,NQRW,BMT,1/18/18,7:00:00,REGULAR,67123056,21001
2594,A016,R081,3/6/01,49 ST,NQRW,BMT,1/18/18,11:00:00,REGULAR,67123063,21086
2595,A016,R081,3/6/01,49 ST,NQRW,BMT,1/18/18,15:00:00,REGULAR,67123070,21106
2596,A016,R081,3/6/01,49 ST,NQRW,BMT,1/18/18,19:00:00,REGULAR,67123090,21133
2597,A016,R081,3/6/01,49 ST,NQRW,BMT,1/18/18,23:00:00,REGULAR,67123102,21149
2598,A016,R081,3/6/01,49 ST,NQRW,BMT,1/19/18,3:00:00,REGULAR,67123103,21150
2599,A016,R081,3/6/01,49 ST,NQRW,BMT,1/19/18,7:00:00,REGULAR,67123104,21160
2600,A016,R081,3/6/01,49 ST,NQRW,BMT,1/19/18,11:00:00,REGULAR,67123119,21250
2601,A016,R081,3/6/01,49 ST,NQRW,BMT,1/19/18,15:00:00,REGULAR,67123129,21270
2602,A016,R081,3/6/01,49 ST,NQRW,BMT,1/19/18,19:00:00,REGULAR,67123160,21302
2603,A016,R081,3/6/01,49 ST,NQRW,BMT,1/19/18,23:00:00,REGULAR,67123176,21307
2604,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,3:00:00,REGULAR,7406273,8862374
2605,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,7:00:00,REGULAR,7406331,8862481
2606,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,11:00:00,REGULAR,7406510,8863147
2607,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,15:00:00,REGULAR,7406833,8864050
2608,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,19:00:00,REGULAR,7407330,8864979
2609,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,23:00:00,REGULAR,7407779,8865410
2610,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,3:00:00,REGULAR,7407915,8865479
2611,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,7:00:00,REGULAR,7407949,8865540
2612,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,11:00:00,REGULAR,7408078,8865973
2613,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,15:00:00,REGULAR,7408304,8866742
2614,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,19:00:00,REGULAR,7408659,8867397
2615,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,23:00:00,REGULAR,7408929,8867634
2616,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,3:00:00,REGULAR,7409026,8867691
2617,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,7:00:00,REGULAR,7409161,8867804
2618,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,11:00:00,REGULAR,7409451,8869125
2619,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,15:00:00,REGULAR,7409849,8869878
2620,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,19:00:00,REGULAR,7410931,8870569
2621,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,23:00:00,REGULAR,7411455,8870760
2622,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,3:00:00,REGULAR,7411560,8870803
2623,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,7:00:00,REGULAR,7411751,8870940
2624,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,9:02:53,REGULAR,7412047,8871984
2625,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,11:00:00,REGULAR,7412342,8873043
2626,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,15:00:00,REGULAR,7412897,8873867
2627,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,19:00:00,REGULAR,7414447,8874886
2628,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,23:00:00,REGULAR,7415283,8875140
2629,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,3:00:00,REGULAR,7415399,8875190
2630,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,7:00:00,REGULAR,7415561,8875341
2631,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,11:00:00,REGULAR,7416130,8877441
2632,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,15:00:00,REGULAR,7416708,8878237
2633,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,19:00:00,REGULAR,7418199,8879358
2634,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,23:00:00,REGULAR,7418963,8879642
2635,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,3:00:00,REGULAR,7419085,8879687
2636,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,7:00:00,REGULAR,7419268,8879836
2637,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,11:00:00,REGULAR,7419768,8881993
2638,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,15:00:00,REGULAR,7420311,8882815
2639,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,19:00:00,REGULAR,7421524,8884089
2640,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,23:00:00,REGULAR,7422232,8884448
2641,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,3:00:00,REGULAR,7422367,8884503
2642,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,7:00:00,REGULAR,7422555,8884621
2643,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,11:00:00,REGULAR,7423161,8886711
2644,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,15:00:00,REGULAR,7423771,8887539
2645,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,19:00:00,REGULAR,7425134,8888846
2646,A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,23:00:00,REGULAR,7425830,8889190
2647,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,3:00:00,REGULAR,2350021,2760338
2648,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,7:00:00,REGULAR,2350050,2760382
2649,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,11:00:00,REGULAR,2350143,2760753
2650,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,15:00:00,REGULAR,2350341,2761314
2651,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,19:00:00,REGULAR,2350719,2761854
2652,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,23:00:00,REGULAR,2350985,2762104
2653,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,3:00:00,REGULAR,2351058,2762153
2654,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,7:00:00,REGULAR,2351081,2762175
2655,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,11:00:00,REGULAR,2351142,2762364
2656,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,15:00:00,REGULAR,2351301,2762845
2657,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,19:00:00,REGULAR,2351535,2763280
2658,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,23:00:00,REGULAR,2351708,2763436
2659,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,3:00:00,REGULAR,2351748,2763468
2660,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,7:00:00,REGULAR,2351791,2763523
2661,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,11:00:00,REGULAR,2351986,2764262
2662,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,15:00:00,REGULAR,2352216,2764671
2663,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,19:00:00,REGULAR,2352991,2765065
2664,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,23:00:00,REGULAR,2353308,2765213
2665,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,3:00:00,REGULAR,2353346,2765235
2666,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,7:00:00,REGULAR,2353445,2765316
2667,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,9:02:53,REGULAR,2353685,2765951
2668,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,11:00:00,REGULAR,2353864,2766707
2669,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,15:00:00,REGULAR,2354212,2767087
2670,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,19:00:00,REGULAR,2355438,2767743
2671,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,23:00:00,REGULAR,2355923,2767898
2672,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,3:00:00,REGULAR,2355972,2767915
2673,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,7:00:00,REGULAR,2356059,2767993
2674,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,11:00:00,REGULAR,2356425,2769440
2675,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,15:00:00,REGULAR,2356732,2769916
2676,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,19:00:00,REGULAR,2357929,2770590
2677,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,23:00:00,REGULAR,2358445,2770788
2678,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,3:00:00,REGULAR,2358503,2770816
2679,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,7:00:00,REGULAR,2358597,2770874
2680,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,11:00:00,REGULAR,2359007,2772405
2681,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,15:00:00,REGULAR,2359370,2772840
2682,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,19:00:00,REGULAR,2360714,2773514
2683,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,23:00:00,REGULAR,2361293,2773719
2684,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,3:00:00,REGULAR,2361362,2773746
2685,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,7:00:00,REGULAR,2361461,2773821
2686,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,11:00:00,REGULAR,2361829,2775155
2687,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,15:00:00,REGULAR,2362241,2775616
2688,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,19:00:00,REGULAR,2363410,2776262
2689,A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,23:00:00,REGULAR,2363806,2776481
2690,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,3:00:00,REGULAR,1620760,1620666
2691,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,7:00:00,REGULAR,1620776,1620689
2692,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,11:00:00,REGULAR,1620836,1620879
2693,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,15:00:00,REGULAR,1621000,1621177
2694,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,19:00:00,REGULAR,1621254,1621467
2695,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/13/18,23:00:00,REGULAR,1621415,1621616
2696,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,3:00:00,REGULAR,1621456,1621640
2697,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,7:00:00,REGULAR,1621469,1621651
2698,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,11:00:00,REGULAR,1621511,1621760
2699,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,15:00:00,REGULAR,1621601,1622039
2700,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,19:00:00,REGULAR,1621774,1622292
2701,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/14/18,23:00:00,REGULAR,1621913,1622391
2702,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,3:00:00,REGULAR,1621937,1622404
2703,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,7:00:00,REGULAR,1621954,1622430
2704,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,11:00:00,REGULAR,1622092,1622908
2705,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,15:00:00,REGULAR,1622242,1623156
2706,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,19:00:00,REGULAR,1622782,1623375
2707,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/15/18,23:00:00,REGULAR,1622975,1623447
2708,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,3:00:00,REGULAR,1623002,1623457
2709,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,7:00:00,REGULAR,1623045,1623491
2710,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,9:02:53,REGULAR,1623222,1623939
2711,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,11:00:00,REGULAR,1623368,1624448
2712,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,15:00:00,REGULAR,1623624,1624647
2713,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,19:00:00,REGULAR,1624598,1624979
2714,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/16/18,23:00:00,REGULAR,1624946,1625067
2715,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,3:00:00,REGULAR,1624985,1625074
2716,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,7:00:00,REGULAR,1625024,1625111
2717,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,11:00:00,REGULAR,1625310,1626109
2718,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,15:00:00,REGULAR,1625553,1626347
2719,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,19:00:00,REGULAR,1626537,1626672
2720,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/17/18,23:00:00,REGULAR,1626920,1626775
2721,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,3:00:00,REGULAR,1626959,1626789
2722,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,7:00:00,REGULAR,1627006,1626829
2723,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,11:00:00,REGULAR,1627344,1627865
2724,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,15:00:00,REGULAR,1627603,1628101
2725,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,19:00:00,REGULAR,1628577,1628427
2726,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/18/18,23:00:00,REGULAR,1628948,1628545
2727,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,3:00:00,REGULAR,1628983,1628550
2728,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,7:00:00,REGULAR,1629029,1628585
2729,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,11:00:00,REGULAR,1629343,1629452
2730,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,15:00:00,REGULAR,1629625,1629684
2731,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,19:00:00,REGULAR,1630604,1629998
2732,A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,1/19/18,23:00:00,REGULAR,1630834,1630134
